case:concept:name|concept:name|start_timestamp|time:timestamp|partner|costs
21|be013 [AC_Adjust] (1t2w2f6)|2022-05-16 11:53:19.333511|2022-05-16 12:51:44.022682|None|{'material': 0.0, 'personal': 15.844565925236083, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be013 [Fix] (0dde9j3)|2022-05-16 12:57:17.227744|2022-05-16 13:54:34.251538|None|{'material': 0.0, 'personal': 15.58521025548936, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be015 [Transportation] (0sbtnfs)|2022-05-10 21:21:28.259846|2022-05-10 22:27:43.069995|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.4980889462971, 'vertrieb': 0.0, 'equipment': 0.0}
21|be014 [AC_Adjust] (142amyw)|2022-05-16 11:53:19.333511|2022-05-16 12:49:39.673229|None|{'material': 0.0, 'personal': 13.668532890155682, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be014 [Fix] (11t8e6c)|2022-05-16 12:55:23.050690|2022-05-16 13:54:25.385043|None|{'material': 0.0, 'personal': 17.379724553788108, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be016 [Transportation] (1fl9lbh)|2022-05-10 22:27:43.177995|2022-05-10 23:29:54.609614|None|{'material': 0.0, 'personal': 0.0, 'transport': 118.30548299842499, 'vertrieb': 0.0, 'equipment': 0.0}
21|be017 [Transportation] (0xpwpmn)|2022-05-10 23:29:54.717614|2022-05-11 00:34:44.931644|None|{'material': 0.0, 'personal': 0.0, 'transport': 101.88927470033644, 'vertrieb': 0.0, 'equipment': 0.0}
21|be015 [AC_Adjust] (0vi1myl)|2022-05-16 14:06:24.585739|2022-05-16 15:06:02.659948|None|{'material': 0.0, 'personal': 17.496336736461828, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be016 [AC_Adjust] (0efv0hq)|2022-05-16 14:06:24.585739|2022-05-16 15:04:32.588864|None|{'material': 0.0, 'personal': 18.106386270437564, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be015 [Fix] (182rs14)|2022-05-16 15:12:01.162174|2022-05-16 16:13:45.010564|None|{'material': 0.0, 'personal': 13.32836076579345, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be016 [Fix] (05lycpx)|2022-05-16 15:10:23.635650|2022-05-16 16:03:35.565973|None|{'material': 0.0, 'personal': 15.31383970513515, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be018 [Transportation] (0b2p3a7)|2022-05-11 00:34:45.039644|2022-05-11 01:39:21.187757|None|{'material': 0.0, 'personal': 0.0, 'transport': 99.03296463140673, 'vertrieb': 0.0, 'equipment': 0.0}
21|be017 [AC_Adjust] (0ck7v5n)|2022-05-16 14:06:24.585739|2022-05-16 15:02:26.622999|None|{'material': 0.0, 'personal': 13.219928237345568, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be017 [Fix] (1jgte7u)|2022-05-16 15:07:58.572938|2022-05-16 16:09:44.525915|None|{'material': 0.0, 'personal': 17.556164921041994, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be019 [Transportation] (17dttoh)|2022-05-11 01:39:21.295757|2022-05-11 02:44:10.696356|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.75242046959865, 'vertrieb': 0.0, 'equipment': 0.0}
21|be018 [AC_Adjust] (17ez51n)|2022-05-16 14:06:24.585739|2022-05-16 15:05:17.952377|None|{'material': 0.0, 'personal': 18.71456559601158, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be018 [Fix] (1khv966)|2022-05-16 15:11:31.308043|2022-05-16 16:10:26.282061|None|{'material': 0.0, 'personal': 16.145568360652145, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be020 [Transportation] (12hhf5x)|2022-05-11 02:44:10.804356|2022-05-11 03:48:44.410415|None|{'material': 0.0, 'personal': 0.0, 'transport': 105.95479821753045, 'vertrieb': 0.0, 'equipment': 0.0}
21|be019 [AC_Adjust] (1qemd4m)|2022-05-16 14:06:24.585739|2022-05-16 15:08:45.337176|None|{'material': 0.0, 'personal': 14.658522855538989, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be019 [Fix] (05jz7a1)|2022-05-16 15:14:17.209711|2022-05-16 16:12:55.087237|None|{'material': 0.0, 'personal': 18.371785118878446, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be021 [Transportation] (1di9wod)|2022-05-11 03:48:44.518415|2022-05-11 04:58:29.851832|None|{'material': 0.0, 'personal': 0.0, 'transport': 99.34539306813312, 'vertrieb': 0.0, 'equipment': 0.0}
21|be020 [AC_Adjust] (0wt6kuc)|2022-05-16 14:06:24.585739|2022-05-16 15:08:19.088959|None|{'material': 0.0, 'personal': 15.947196270166488, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be020 [Fix] (1pdn5qw)|2022-05-16 15:14:12.490059|2022-05-16 16:14:42.150581|None|{'material': 0.0, 'personal': 16.869669525529865, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be022 [Transportation] (02r9vu4)|2022-05-11 04:58:29.959832|2022-05-11 06:09:31.306630|None|{'material': 0.0, 'personal': 0.0, 'transport': 104.3687880841502, 'vertrieb': 0.0, 'equipment': 0.0}
21|be021 [AC_Adjust] (15ute94)|2022-05-16 14:06:24.585739|2022-05-16 15:07:12.107946|None|{'material': 0.0, 'personal': 12.049973316689433, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be021 [Fix] (0q0301q)|2022-05-16 15:13:25.255836|2022-05-16 16:13:00.449160|None|{'material': 0.0, 'personal': 15.940148041093925, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be023 [Transportation] (19pabpl)|2022-05-11 06:09:31.414630|2022-05-11 07:15:48.558848|None|{'material': 0.0, 'personal': 0.0, 'transport': 88.56414056545289, 'vertrieb': 0.0, 'equipment': 0.0}
21|be022 [AC_Adjust] (0vvluzm)|2022-05-16 14:06:24.585739|2022-05-16 15:11:32.326687|None|{'material': 0.0, 'personal': 13.238101547849906, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be022 [Fix] (17b50pu)|2022-05-16 15:17:43.039624|2022-05-16 16:13:29.969633|None|{'material': 0.0, 'personal': 18.305482967618456, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be023 [AC_Adjust] (19wkg03)|2022-05-16 14:06:24.585739|2022-05-16 15:04:36.939442|None|{'material': 0.0, 'personal': 17.02605051140998, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21|be023 [Fix] (0x4q7kw)|2022-05-16 15:10:41.104408|2022-05-16 16:09:12.971011|None|{'material': 0.0, 'personal': 14.760129226963882, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
21| (End)|2022-05-16 16:20:45.037215|2022-05-16 16:20:45.073215||{'total': 0.0}
22|start (03s352c)|2022-05-10 09:24:06.595826|2022-05-10 09:24:06.631826|None|{'total': 0.0}
22|be001 [Transportation] (1arizjy)|2022-05-10 09:24:06.739826|2022-05-10 10:24:05.941000|None|{'material': 0.0, 'personal': 0.0, 'transport': 112.74398436814852, 'vertrieb': 0.0, 'equipment': 0.0}
22|be002 [Transportation] (168fptf)|2022-05-10 09:24:06.739826|2022-05-10 10:25:46.370522|None|{'material': 0.0, 'personal': 0.0, 'transport': 113.86687204716769, 'vertrieb': 0.0, 'equipment': 0.0}
22|be001 [Form] (1mjnx0a)|2022-05-10 10:24:06.049000|2022-05-10 19:43:54.000440|None|{'material': 42.666035910725604, 'personal': 73.62784931545426, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be001 [Reinforce] (13yzgaq)|2022-05-10 20:43:44.099019|2022-05-10 21:50:21.427050|None|{'material': 13.062331457911975, 'personal': 61.189169976384605, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be003 [Transportation] (1f972w1)|2022-05-10 10:25:46.478522|2022-05-10 11:30:40.867519|None|{'material': 0.0, 'personal': 0.0, 'transport': 82.50371507399963, 'vertrieb': 0.0, 'equipment': 0.0}
22|be001 [Concrete] (13eiy6v)|2022-05-10 22:50:45.721846|2022-05-13 10:20:57.919547|None|{'material': 93.46782349128132, 'personal': 45.70809592430781, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be0045 [Transportation] (1xoqapy)|2022-05-10 11:30:40.975519|2022-05-10 12:36:51.702446|None|{'material': 0.0, 'personal': 0.0, 'transport': 80.91411095790522, 'vertrieb': 0.0, 'equipment': 0.0}
22|be002 [Form] (0iiaqxn)|2022-05-13 10:20:58.099547|2022-05-14 02:03:49.891552|None|{'material': 39.05717031468792, 'personal': 40.21169924371124, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be003 [Form] (0iuggzz)|2022-05-13 10:20:58.099547|2022-05-13 20:25:20.825765|None|{'material': 42.330924076612405, 'personal': 50.95988426355374, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be006 [Transportation] (02kxxij)|2022-05-10 12:36:51.810446|2022-05-10 13:42:15.056766|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.10202422658654, 'vertrieb': 0.0, 'equipment': 0.0}
22|be002 [Reinforce] (1lhgiq1)|2022-05-14 03:05:32.620350|2022-05-14 04:34:25.108266|None|{'material': 11.894225885456889, 'personal': 73.81698095305596, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be003 [Reinforce] (0m0k0jc)|2022-05-13 21:23:46.965700|2022-05-13 22:46:43.332596|None|{'material': 11.25029360296433, 'personal': 75.96134845010755, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be002 [Concrete] (0fww053)|2022-05-14 05:32:36.185848|2022-05-16 11:49:04.595029|None|{'material': 87.6873173412673, 'personal': 71.46027493066035, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be003 [Concrete] (14125li)|2022-05-13 23:47:59.688820|2022-05-15 20:13:31.597600|None|{'material': 90.09026868518086, 'personal': 58.49753031491026, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be008 [Transportation] (1t4z8pm)|2022-05-10 13:42:15.164766|2022-05-10 14:44:36.671051|None|{'material': 0.0, 'personal': 0.0, 'transport': 87.39755679600962, 'vertrieb': 0.0, 'equipment': 0.0}
22|be009 [Transportation] (0ailuot)|2022-05-10 14:44:36.779051|2022-05-10 15:52:33.787830|None|{'material': 0.0, 'personal': 0.0, 'transport': 91.83469128807093, 'vertrieb': 0.0, 'equipment': 0.0}
22|be006 [AC_Adjust] (0lc3qvm)|2022-05-16 11:49:04.847029|2022-05-16 12:48:01.217328|None|{'material': 0.0, 'personal': 13.783096376926576, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be0045 [AC_Adjust] (0yu3ix4)|2022-05-16 11:49:04.847029|2022-05-16 12:51:11.974408|None|{'material': 0.0, 'personal': 16.571390891838078, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be010 [Transportation] (0e512lu)|2022-05-10 15:52:33.895830|2022-05-10 16:57:14.117850|None|{'material': 0.0, 'personal': 0.0, 'transport': 99.9353989623306, 'vertrieb': 0.0, 'equipment': 0.0}
22|be006 [Fix] (148puw4)|2022-05-16 12:53:54.641937|2022-05-16 13:55:02.603684|None|{'material': 0.0, 'personal': 18.136045882680097, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be0045 [Fix] (0lfh694)|2022-05-16 12:56:55.461851|2022-05-16 13:56:34.379775|None|{'material': 0.0, 'personal': 13.501527597603438, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be011 [Transportation] (0sw9g98)|2022-05-10 16:57:14.225850|2022-05-10 18:06:52.815724|None|{'material': 0.0, 'personal': 0.0, 'transport': 87.19735718072018, 'vertrieb': 0.0, 'equipment': 0.0}
22|be010 [AC_Adjust] (1f4m7i4)|2022-05-16 14:02:24.555907|2022-05-16 15:00:25.070070|None|{'material': 0.0, 'personal': 14.784764451846671, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be009 [AC_Adjust] (16usk1d)|2022-05-16 14:02:24.555907|2022-05-16 15:00:50.931070|None|{'material': 0.0, 'personal': 14.445689595386966, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be008 [AC_Adjust] (0p135hb)|2022-05-16 14:02:24.555907|2022-05-16 15:03:33.186958|None|{'material': 0.0, 'personal': 20.23797978366001, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be012 [Transportation] (0ef9ec3)|2022-05-10 18:06:52.923724|2022-05-10 19:10:58.955379|None|{'material': 0.0, 'personal': 0.0, 'transport': 79.65611763269104, 'vertrieb': 0.0, 'equipment': 0.0}
22|be010 [Fix] (1rhfk1b)|2022-05-16 15:06:18.315979|2022-05-16 16:03:26.949459|None|{'material': 0.0, 'personal': 11.175255646676174, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be009 [Fix] (0ov7zmi)|2022-05-16 15:06:36.729709|2022-05-16 16:05:39.926792|None|{'material': 0.0, 'personal': 18.126265970824257, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be008 [Fix] (0aidik3)|2022-05-16 15:09:23.411817|2022-05-16 16:04:26.082603|None|{'material': 0.0, 'personal': 14.000651204641466, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be013 [Transportation] (18ywiz5)|2022-05-10 19:10:59.063379|2022-05-10 20:17:02.036245|None|{'material': 0.0, 'personal': 0.0, 'transport': 99.97138767708371, 'vertrieb': 0.0, 'equipment': 0.0}
22|be011 [AC_Adjust] (1cjihaa)|2022-05-16 16:12:03.165078|2022-05-16 17:10:16.979575|None|{'material': 0.0, 'personal': 16.314183464648263, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be012 [AC_Adjust] (0qdjcig)|2022-05-16 16:12:03.165078|2022-05-16 17:08:13.660430|None|{'material': 0.0, 'personal': 13.06812069513515, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be014 [Transportation] (1pvwqs0)|2022-05-10 20:17:02.144245|2022-05-10 21:17:43.644548|None|{'material': 0.0, 'personal': 0.0, 'transport': 100.5021106584338, 'vertrieb': 0.0, 'equipment': 0.0}
22|be011 [Fix] (12zfp1a)|2022-05-16 17:15:55.747354|2022-05-16 18:17:11.714315|None|{'material': 0.0, 'personal': 13.681119194927057, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be012 [Fix] (1laiyry)|2022-05-16 17:14:10.878816|2022-05-16 18:13:27.130148|None|{'material': 0.0, 'personal': 18.28250518976582, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be013 [AC_Adjust] (1t2w2f6)|2022-05-16 16:12:03.165078|2022-05-16 17:13:54.732845|None|{'material': 0.0, 'personal': 15.52410696562199, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be013 [Fix] (0dde9j3)|2022-05-16 17:19:45.432355|2022-05-16 18:20:27.746334|None|{'material': 0.0, 'personal': 16.10743689545965, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be015 [Transportation] (0sbtnfs)|2022-05-10 21:17:43.752548|2022-05-10 22:31:12.631240|None|{'material': 0.0, 'personal': 0.0, 'transport': 101.83210728084345, 'vertrieb': 0.0, 'equipment': 0.0}
22|be014 [AC_Adjust] (142amyw)|2022-05-16 16:12:03.165078|2022-05-16 17:14:15.199322|None|{'material': 0.0, 'personal': 14.575355170399172, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be014 [Fix] (11t8e6c)|2022-05-16 17:20:34.746076|2022-05-16 18:14:49.943203|None|{'material': 0.0, 'personal': 13.12435624752971, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be016 [Transportation] (1fl9lbh)|2022-05-10 22:31:12.739240|2022-05-10 23:42:02.404124|None|{'material': 0.0, 'personal': 0.0, 'transport': 119.7422486109052, 'vertrieb': 0.0, 'equipment': 0.0}
22|be017 [Transportation] (0xpwpmn)|2022-05-10 23:42:02.512124|2022-05-11 00:50:11.535267|None|{'material': 0.0, 'personal': 0.0, 'transport': 98.3220461349031, 'vertrieb': 0.0, 'equipment': 0.0}
22|be015 [AC_Adjust] (0vi1myl)|2022-05-16 18:26:40.846837|2022-05-16 19:27:51.512726|None|{'material': 0.0, 'personal': 12.663482985282545, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be016 [AC_Adjust] (0efv0hq)|2022-05-16 18:26:40.846837|2022-05-16 19:27:02.052348|None|{'material': 0.0, 'personal': 15.526894499150497, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be015 [Fix] (182rs14)|2022-05-16 19:33:40.578234|2022-05-16 20:38:43.126898|None|{'material': 0.0, 'personal': 17.167368009660834, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be016 [Fix] (05lycpx)|2022-05-16 19:32:57.212539|2022-05-16 20:36:41.187249|None|{'material': 0.0, 'personal': 16.70554953098345, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be018 [Transportation] (0b2p3a7)|2022-05-11 00:50:11.643267|2022-05-11 01:56:28.766283|None|{'material': 0.0, 'personal': 0.0, 'transport': 114.60790557289617, 'vertrieb': 0.0, 'equipment': 0.0}
22|be017 [AC_Adjust] (0ck7v5n)|2022-05-16 18:26:40.846837|2022-05-16 19:24:44.054197|None|{'material': 0.0, 'personal': 18.156503247243556, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be017 [Fix] (1jgte7u)|2022-05-16 19:30:31.614205|2022-05-16 20:32:05.749856|None|{'material': 0.0, 'personal': 13.953420988651422, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be019 [Transportation] (17dttoh)|2022-05-11 01:56:28.874283|2022-05-11 03:02:11.889881|None|{'material': 0.0, 'personal': 0.0, 'transport': 105.18184760223107, 'vertrieb': 0.0, 'equipment': 0.0}
22|be018 [AC_Adjust] (17ez51n)|2022-05-16 18:26:40.846837|2022-05-16 19:25:39.984962|None|{'material': 0.0, 'personal': 20.207449553453387, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be018 [Fix] (1khv966)|2022-05-16 19:31:17.489469|2022-05-16 20:31:16.481094|None|{'material': 0.0, 'personal': 15.024241177842686, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be020 [Transportation] (12hhf5x)|2022-05-11 03:02:11.997881|2022-05-11 04:01:56.461674|None|{'material': 0.0, 'personal': 0.0, 'transport': 102.28861276443415, 'vertrieb': 0.0, 'equipment': 0.0}
22|be019 [AC_Adjust] (1qemd4m)|2022-05-16 18:26:40.846837|2022-05-16 19:23:26.569505|None|{'material': 0.0, 'personal': 17.52566364261759, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be019 [Fix] (05jz7a1)|2022-05-16 19:29:51.782873|2022-05-16 20:29:49.727905|None|{'material': 0.0, 'personal': 12.036365278024206, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be021 [Transportation] (1di9wod)|2022-05-11 04:01:56.569674|2022-05-11 05:06:36.657039|None|{'material': 0.0, 'personal': 0.0, 'transport': 97.02485067556326, 'vertrieb': 0.0, 'equipment': 0.0}
22|be020 [AC_Adjust] (0wt6kuc)|2022-05-16 18:26:40.846837|2022-05-16 19:25:17.696214|None|{'material': 0.0, 'personal': 14.13479593483476, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be020 [Fix] (1pdn5qw)|2022-05-16 19:31:10.704020|2022-05-16 20:38:10.572378|None|{'material': 0.0, 'personal': 13.674584228916991, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be022 [Transportation] (02r9vu4)|2022-05-11 05:06:36.765039|2022-05-11 06:07:30.631982|None|{'material': 0.0, 'personal': 0.0, 'transport': 107.50059480210925, 'vertrieb': 0.0, 'equipment': 0.0}
22|be021 [AC_Adjust] (15ute94)|2022-05-16 18:26:40.846837|2022-05-16 19:27:59.109166|None|{'material': 0.0, 'personal': 16.3629869879312, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be021 [Fix] (0q0301q)|2022-05-16 19:34:15.582139|2022-05-16 20:34:44.807529|None|{'material': 0.0, 'personal': 13.098501262067638, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be023 [Transportation] (19pabpl)|2022-05-11 06:07:30.739982|2022-05-11 07:08:41.553081|None|{'material': 0.0, 'personal': 0.0, 'transport': 100.38335223023287, 'vertrieb': 0.0, 'equipment': 0.0}
22|be022 [AC_Adjust] (0vvluzm)|2022-05-16 18:26:40.846837|2022-05-16 19:25:02.303210|None|{'material': 0.0, 'personal': 16.289217562559923, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be022 [Fix] (17b50pu)|2022-05-16 19:31:21.506513|2022-05-16 20:24:35.727583|None|{'material': 0.0, 'personal': 15.454103213791885, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be023 [AC_Adjust] (19wkg03)|2022-05-16 18:26:40.846837|2022-05-16 19:20:15.415570|None|{'material': 0.0, 'personal': 19.33815110325857, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22|be023 [Fix] (0x4q7kw)|2022-05-16 19:26:40.374958|2022-05-16 20:27:53.043318|None|{'material': 0.0, 'personal': 19.28656561608407, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
22| (End)|2022-05-16 20:45:08.495915|2022-05-16 20:45:08.531915||{'total': 0.0}
23|start (03s352c)|2022-05-10 09:24:06.657172|2022-05-10 09:24:06.693172|None|{'total': 0.0}
23|be001 [Transportation] (1arizjy)|2022-05-10 09:24:06.801172|2022-05-10 10:32:30.098126|None|{'material': 0.0, 'personal': 0.0, 'transport': 99.58169074573445, 'vertrieb': 0.0, 'equipment': 0.0}
23|be002 [Transportation] (168fptf)|2022-05-10 09:24:06.801172|2022-05-10 10:27:39.822938|None|{'material': 0.0, 'personal': 0.0, 'transport': 85.7726363346781, 'vertrieb': 0.0, 'equipment': 0.0}
23|be001 [Form] (1mjnx0a)|2022-05-10 10:32:30.206126|2022-05-10 23:15:55.388280|None|{'material': 39.783036404449504, 'personal': 62.099600829027096, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be001 [Reinforce] (13yzgaq)|2022-05-11 00:12:34.647888|2022-05-11 01:34:05.674576|None|{'material': 12.126889892327597, 'personal': 67.9618958070039, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be003 [Transportation] (1f972w1)|2022-05-10 10:32:30.278126|2022-05-10 11:39:39.647791|None|{'material': 0.0, 'personal': 0.0, 'transport': 112.93434520228901, 'vertrieb': 0.0, 'equipment': 0.0}
23|be001 [Concrete] (13eiy6v)|2022-05-11 02:36:37.914160|2022-05-13 02:46:21.603120|None|{'material': 86.41689933202962, 'personal': 58.86923850171077, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be0045 [Transportation] (1xoqapy)|2022-05-10 11:39:39.755791|2022-05-10 12:51:20.758961|None|{'material': 0.0, 'personal': 0.0, 'transport': 107.6075586428307, 'vertrieb': 0.0, 'equipment': 0.0}
23|be002 [Form] (0iiaqxn)|2022-05-13 02:46:21.783120|2022-05-13 14:45:48.746392|None|{'material': 44.45537234558307, 'personal': 72.82347300924044, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be003 [Form] (0iuggzz)|2022-05-13 02:46:21.783120|2022-05-13 15:30:23.597646|None|{'material': 41.39633778049322, 'personal': 61.78741016452153, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be006 [Transportation] (02kxxij)|2022-05-10 12:51:20.866961|2022-05-10 13:59:33.878736|None|{'material': 0.0, 'personal': 0.0, 'transport': 87.18739025921447, 'vertrieb': 0.0, 'equipment': 0.0}
23|be002 [Reinforce] (1lhgiq1)|2022-05-13 15:48:03.866536|2022-05-13 17:25:28.324886|None|{'material': 11.591578849279017, 'personal': 42.77943307402349, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be003 [Reinforce] (0m0k0jc)|2022-05-13 16:34:27.905889|2022-05-13 18:00:22.610395|None|{'material': 11.40658483329372, 'personal': 56.91604623663837, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be002 [Concrete] (0fww053)|2022-05-13 18:29:22.606991|2022-05-15 22:56:25.454916|None|{'material': 84.07596664694103, 'personal': 78.57956853316733, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be003 [Concrete] (14125li)|2022-05-13 19:02:35.693106|2022-05-16 04:17:06.510634|None|{'material': 93.27143816641323, 'personal': 82.61380691610093, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be008 [Transportation] (1t4z8pm)|2022-05-10 13:59:33.986736|2022-05-10 15:04:17.312706|None|{'material': 0.0, 'personal': 0.0, 'transport': 110.74573287991475, 'vertrieb': 0.0, 'equipment': 0.0}
23|be009 [Transportation] (0ailuot)|2022-05-10 15:04:17.420706|2022-05-10 16:10:26.210326|None|{'material': 0.0, 'personal': 0.0, 'transport': 85.88030996015746, 'vertrieb': 0.0, 'equipment': 0.0}
23|be006 [AC_Adjust] (0lc3qvm)|2022-05-16 04:17:06.762634|2022-05-16 05:18:28.381474|None|{'material': 0.0, 'personal': 14.649601281877528, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be0045 [AC_Adjust] (0yu3ix4)|2022-05-16 04:17:06.762634|2022-05-16 05:15:59.064965|None|{'material': 0.0, 'personal': 16.687169727959212, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be010 [Transportation] (0e512lu)|2022-05-10 16:10:26.318326|2022-05-10 17:14:59.511485|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.76464397606227, 'vertrieb': 0.0, 'equipment': 0.0}
23|be006 [Fix] (148puw4)|2022-05-16 05:24:45.644906|2022-05-16 06:22:52.288733|None|{'material': 0.0, 'personal': 10.787299462002478, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be0045 [Fix] (0lfh694)|2022-05-16 05:21:59.294599|2022-05-16 06:27:12.761286|None|{'material': 0.0, 'personal': 13.948918911376902, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be011 [Transportation] (0sw9g98)|2022-05-10 17:14:59.619485|2022-05-10 18:26:17.203480|None|{'material': 0.0, 'personal': 0.0, 'transport': 85.42191647601861, 'vertrieb': 0.0, 'equipment': 0.0}
23|be010 [AC_Adjust] (1f4m7i4)|2022-05-16 06:33:36.980935|2022-05-16 07:44:10.873193|None|{'material': 0.0, 'personal': 12.823802271397302, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
23|be009 [AC_Adjust] (16usk1d)|2022-05-16 06:33:36.980935|2022-05-16 07:35:56.504210|None|{'material': 0.0, 'personal': 16.72837527619139, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
